index,AU200,AUD,BCO,CAD,CHF,CN50,CNH,CORN,CZK,DE10YB,DE30,DKK,EU50,EUR,FR40,GBP,HK33,HKD,HUF,IN50,INR,JP225,JPY,MXN,NAS100,NATGAS,NL25,NOK,NZD,PLN,SAR,SEK,SG30,SGD,SOYBN,SPX500,SUGAR,THB,TRY,TWIX,UK100,UK10YB,US2000,US30,USB02Y,USB05Y,USB10Y,USB30Y,USD,WHEAT,WTICO,XAG,XAU,XCU,XPD,XPT,ZAR
2017-07-11,9.72,2.61,7.06,-0.46,0.41,19.69,-4.8,4.09,2.92,-3.89,21.9,-0.58,16.52,-0.6,18.03,-11.65,22.59,-1.34,1.52,19.87,2.43,19.05,-4.39,0.02,25.09,38.79,16.4,-2.58,6.8,3.78,-0.62,-3.98,14.38,-1.88,-5.01,15.05,-8.03,2.39,-20.64,26.34,7.31,-8.43,23.11,17.91,-1.77,-3.67,-5.05,-8.78,-0.66,14.54,5.37,-7.59,-4.42,24.98,37.16,-14.11,12.7
2017-07-12,9.97,2.73,9.67,-1.07,0.12,21.07,-5.06,6.39,3.09,-3.36,22.72,-0.31,16.99,-0.33,18.46,-12.28,24.4,-1.68,1.89,20.96,2.23,19.23,-4.72,0.68,25.89,44.89,17.02,-1.84,5.67,3.93,-0.95,-3.98,14.07,-2.17,-2.41,14.81,-13.15,2.2,-20.82,27.62,6.59,-8.86,22.95,17.63,-2.05,-3.89,-5.16,-8.98,-0.98,17.75,8.32,-6.34,-4.32,25.61,38.02,-15.05,11.15
2017-07-13,10.04,3.13,8.54,0.1,-0.15,20.72,-5.0,2.27,2.49,-3.63,23.36,-0.92,17.56,-0.93,19.09,-12.08,25.83,-1.77,1.5,21.59,2.36,19.13,-4.16,1.32,26.97,43.56,17.44,-2.02,6.07,3.56,-1.06,-4.3,14.32,-1.96,-3.26,15.36,-12.73,2.49,-19.65,27.86,7.61,-8.54,23.43,18.05,-2.09,-3.83,-4.98,-8.55,-1.09,15.1,7.47,-6.12,-4.21,25.74,39.43,-13.43,13.38
2017-07-17,11.2,3.75,10.02,0.26,-0.41,21.89,-4.99,-1.67,2.33,-3.88,23.28,-1.1,17.74,-1.12,19.26,-11.74,26.03,-1.81,1.46,21.84,2.23,18.99,-4.33,1.78,27.08,42.28,17.66,-1.79,6.8,3.48,-1.14,-3.67,15.07,-1.79,-7.8,15.49,-8.79,2.46,-19.68,28.09,8.0,-8.48,23.61,18.07,-2.2,-3.97,-5.18,-9.08,-1.17,10.84,8.91,-7.54,-4.5,25.13,38.52,-14.78,13.58
2017-07-18,12.15,4.29,10.6,0.14,-0.73,22.26,-5.47,-0.71,2.36,-4.09,23.18,-1.19,17.63,-1.2,19.1,-11.22,26.05,-2.46,1.59,21.58,1.77,17.84,-4.36,1.78,27.19,42.15,18.12,-1.59,6.47,3.87,-1.84,-3.77,16.35,-2.32,-6.98,15.24,-8.1,2.28,-19.61,27.59,8.07,-8.06,23.08,17.78,-2.9,-4.58,-5.74,-9.64,-1.87,9.88,9.5,-6.38,-4.32,25.43,38.24,-13.79,14.24
2017-07-19,11.4,4.9,9.48,-0.22,-0.36,21.16,-5.72,-0.92,2.4,-3.42,21.71,-0.97,16.55,-0.99,18.28,-12.18,25.19,-2.99,1.8,20.14,1.18,17.23,-4.48,1.74,27.53,45.29,17.67,-0.93,5.98,4.17,-2.35,-4.21,16.49,-2.46,-7.6,14.84,-9.06,2.29,-19.7,27.08,7.28,-8.33,22.51,16.89,-3.39,-4.92,-5.83,-9.22,-2.38,8.0,8.07,-5.06,-3.72,26.18,38.28,-13.62,14.76
2017-07-20,13.05,5.49,11.57,0.11,-0.26,22.9,-5.73,0.79,2.34,-3.56,21.86,-1.15,16.95,-1.18,18.83,-12.16,26.21,-2.88,1.56,20.98,1.37,17.42,-4.24,1.43,28.06,44.88,18.71,-0.34,6.21,3.86,-2.2,-4.09,17.65,-2.45,-6.4,15.44,-6.04,2.37,-19.52,27.93,7.71,-8.05,23.63,17.34,-3.26,-4.83,-5.79,-9.15,-2.24,8.24,10.08,-4.95,-3.65,25.59,37.88,-14.17,14.75
2017-07-24,12.5,4.93,10.28,-0.42,-0.46,22.25,-6.31,2.19,2.86,-3.09,21.97,-0.78,17.1,-0.81,18.65,-13.18,25.6,-3.54,2.21,20.13,0.67,16.98,-4.83,1.19,27.62,43.15,19.12,-0.88,6.18,4.09,-2.83,-3.75,15.85,-2.92,-5.52,14.87,-7.87,1.87,-20.3,26.8,7.51,-9.15,23.13,16.71,-3.88,-5.42,-6.35,-9.52,-2.87,8.16,8.68,-5.3,-4.03,25.33,35.64,-14.1,13.22
2017-07-25,10.92,4.15,7.13,-0.26,-0.08,21.4,-6.56,-0.75,2.9,-2.79,20.43,-0.74,16.05,-0.75,17.61,-13.23,25.04,-3.77,2.22,19.98,0.26,16.24,-4.37,0.02,27.23,40.53,18.55,-1.01,6.68,2.86,-3.07,-4.21,16.51,-2.89,-6.35,14.5,-7.82,1.94,-20.79,25.83,6.93,-9.01,22.27,16.16,-4.09,-5.6,-6.45,-9.52,-3.11,6.72,5.67,-4.38,-3.4,25.38,35.26,-13.5,13.9
2017-07-26,12.61,4.74,13.39,0.31,-0.52,22.16,-6.28,-3.1,3.1,-3.03,20.74,-0.58,16.65,-0.6,18.24,-12.71,26.31,-3.45,2.34,21.13,0.52,17.02,-4.74,-0.36,27.71,40.23,19.16,0.11,6.48,3.08,-2.77,-3.49,17.35,-2.57,-8.84,15.03,-11.03,2.19,-21.47,26.67,7.21,-9.18,23.71,16.66,-3.88,-5.66,-6.79,-10.61,-2.8,2.01,12.61,-4.23,-3.5,30.16,37.26,-13.93,12.98
2017-07-27,12.97,4.83,12.8,0.04,-1.12,20.89,-6.82,-2.88,3.15,-2.81,20.66,-0.58,16.72,-0.62,18.39,-12.73,25.5,-4.22,2.53,21.01,0.11,15.95,-4.87,-0.1,27.3,39.13,19.31,0.34,7.09,3.39,-3.53,-3.78,17.39,-2.96,-8.78,14.23,-9.67,1.68,-21.27,25.55,7.26,-9.08,22.38,16.26,-4.57,-6.17,-7.2,-11.07,-3.56,2.3,12.13,-4.04,-3.39,30.28,37.51,-14.35,13.54
2017-07-31,12.81,4.74,14.35,-0.46,-2.21,21.07,-6.45,-2.29,2.85,-2.8,19.97,-0.71,16.78,-0.74,18.22,-12.79,26.56,-3.84,2.21,20.73,0.61,16.48,-4.56,-0.5,26.85,40.91,19.69,-0.08,7.02,3.31,-3.16,-3.97,18.18,-2.75,-7.74,14.52,-7.29,2.23,-20.88,26.38,7.08,-8.75,22.09,17.11,-4.21,-5.88,-6.98,-11.02,-3.18,2.83,13.35,-4.12,-3.15,30.51,39.06,-14.63,13.16
2017-08-01,11.49,4.43,15.12,-0.03,-3.14,20.93,-6.88,-2.45,2.93,-2.79,19.9,-0.62,16.37,-0.66,17.44,-12.78,25.77,-4.39,2.57,20.39,0.15,15.57,-4.59,-1.32,26.46,39.16,19.23,-0.05,6.82,3.26,-3.7,-3.33,16.75,-3.1,-7.77,13.91,-8.64,1.54,-21.18,25.09,6.29,-8.87,21.29,16.73,-4.72,-6.35,-7.39,-11.17,-3.72,2.71,14.17,-3.58,-2.93,30.47,39.06,-14.1,12.6
2017-08-02,11.74,3.8,13.15,-1.27,-3.23,21.72,-7.2,-5.88,2.65,-2.16,20.63,-0.61,16.74,-0.63,17.47,-12.68,27.28,-4.84,2.94,21.12,-0.09,15.55,-4.73,-2.35,26.34,35.01,19.61,-0.69,5.81,3.29,-4.11,-3.64,16.8,-3.63,-12.26,13.65,-5.85,1.45,-21.56,25.08,7.13,-8.84,20.79,17.01,-5.13,-6.66,-7.6,-11.12,-4.13,-1.69,11.76,-4.28,-3.38,29.87,39.88,-13.52,10.19
2017-08-03,11.16,3.45,14.57,-1.87,-4.12,21.25,-7.53,-5.77,2.95,-2.08,20.15,-0.51,16.43,-0.51,17.38,-12.87,26.71,-5.22,3.2,20.08,0.21,15.24,-5.4,-2.33,25.73,34.63,19.45,-0.64,4.97,3.31,-4.45,-3.84,16.55,-4.05,-12.06,13.28,-5.82,1.18,-22.04,25.19,6.86,-9.15,19.37,16.82,-5.51,-7.1,-8.07,-11.44,-4.47,-2.03,13.13,-5.38,-3.87,29.83,39.71,-13.55,10.34
2017-08-07,10.41,3.2,13.78,-1.98,-3.85,20.01,-7.53,-5.99,3.26,-1.58,19.9,-0.41,16.51,-0.39,17.66,-13.51,26.99,-5.22,3.1,19.64,0.08,14.81,-4.77,-2.42,25.31,33.78,19.49,-0.75,5.02,3.83,-4.45,-3.87,16.67,-4.01,-13.48,13.14,-8.81,1.16,-22.25,24.84,6.8,-9.08,18.82,16.85,-5.47,-6.94,-7.79,-10.67,-4.47,-2.69,11.77,-4.89,-3.71,29.69,38.54,-11.81,8.88
2017-08-08,11.2,3.68,15.38,-1.8,-3.58,20.12,-6.9,-4.15,2.93,-1.84,21.09,-0.51,17.8,-0.48,19.13,-13.57,27.57,-4.53,2.71,21.0,0.73,15.91,-4.63,-1.98,26.17,34.0,20.35,-0.54,5.52,3.66,-3.73,-3.69,16.59,-3.43,-13.22,13.93,-9.78,1.77,-21.18,25.87,7.49,-9.43,20.01,17.78,-4.77,-6.34,-7.3,-10.61,-3.75,-2.28,13.75,-6.57,-3.79,30.77,38.5,-10.94,9.43
2017-08-09,10.98,3.48,14.52,-1.9,-3.73,20.35,-6.54,-3.54,2.59,-1.97,20.47,-0.69,17.24,-0.65,18.73,-13.89,28.75,-4.58,2.66,20.0,0.72,15.41,-4.29,-1.75,26.48,35.23,20.39,-0.66,4.32,3.01,-3.72,-4.05,15.87,-3.59,-11.53,13.93,-12.57,1.83,-21.31,26.43,7.06,-9.52,19.95,17.83,-4.78,-6.34,-7.29,-10.64,-3.74,-1.82,12.71,-5.41,-3.61,32.68,40.74,-10.3,9.77
2017-08-10,11.22,3.31,16.51,-1.98,-2.48,19.62,-6.08,-2.69,2.71,-1.39,20.15,-0.46,16.77,-0.44,18.23,-13.66,28.22,-4.31,2.5,19.32,0.55,14.77,-3.89,-2.12,26.8,37.67,20.14,-0.5,4.65,3.17,-3.56,-3.91,15.7,-3.47,-11.37,14.17,-13.3,2.06,-21.3,25.94,7.22,-8.91,19.29,17.97,-4.6,-6.13,-7.02,-10.22,-3.58,-1.21,14.35,-2.24,-2.15,32.36,40.11,-9.81,9.48
2017-08-14,9.74,3.09,14.66,-2.41,-2.43,18.27,-5.78,-6.14,2.74,-1.01,18.38,-0.42,15.05,-0.41,16.95,-13.94,26.54,-4.42,2.43,17.55,0.11,12.66,-3.18,-2.34,24.19,41.02,18.86,-0.55,3.7,2.93,-3.64,-3.47,15.4,-3.56,-14.49,12.5,-16.32,2.03,-21.51,23.59,5.31,-8.99,16.97,16.9,-4.66,-6.08,-6.79,-9.67,-3.66,-4.78,11.81,-1.29,-1.52,31.47,40.85,-9.17,9.25
2017-08-15,9.55,2.86,14.47,-2.36,-2.8,16.8,-6.38,-6.0,2.77,-0.86,18.67,-0.42,14.67,-0.44,16.27,-14.12,25.09,-4.88,2.78,17.07,-0.21,12.43,-3.6,-1.97,24.86,41.08,18.12,-0.72,3.89,2.77,-4.09,-3.76,14.98,-3.77,-14.64,12.3,-15.89,1.68,-21.8,23.97,4.3,-9.05,16.9,16.62,-5.04,-6.4,-7.15,-10.18,-4.11,-5.98,11.97,-1.78,-1.77,31.38,40.04,-9.43,8.84
2017-08-16,10.34,2.55,13.18,-2.35,-3.3,19.08,-6.05,-6.84,2.72,-1.41,20.29,-0.55,16.51,-0.55,17.96,-14.59,26.15,-4.32,2.77,18.5,0.17,14.69,-4.34,-1.24,26.82,39.32,19.19,-0.42,3.32,2.54,-3.47,-2.53,15.03,-3.64,-16.31,13.89,-16.48,2.05,-21.13,24.28,5.0,-9.69,18.24,17.83,-4.53,-6.13,-7.07,-10.42,-3.49,-7.48,10.37,-3.99,-2.53,30.78,39.77,-11.09,10.55
2017-08-17,12.41,3.58,11.62,-1.55,-2.89,19.09,-6.24,-7.83,3.01,-1.3,20.46,-0.58,16.61,-0.58,18.18,-14.74,27.56,-4.6,2.7,19.24,0.22,14.25,-4.21,-0.73,26.63,37.92,19.41,-0.3,4.04,3.03,-3.77,-2.89,15.08,-3.56,-16.4,13.67,-18.66,1.85,-20.9,24.18,5.24,-9.95,17.9,17.63,-4.8,-6.27,-7.05,-10.18,-3.8,-9.7,8.26,-1.37,-1.92,33.52,42.58,-9.59,11.27
2017-08-21,10.86,3.15,12.72,-1.98,-2.53,18.69,-6.11,-8.5,2.7,-1.39,19.31,-0.86,15.28,-0.87,16.89,-14.83,26.23,-4.55,2.57,18.41,0.01,13.16,-3.57,-1.7,24.56,39.1,18.34,-0.8,3.72,2.61,-3.7,-3.57,13.49,-3.82,-15.5,12.11,-15.78,1.91,-21.1,23.58,4.24,-9.96,15.97,16.34,-4.69,-6.08,-6.76,-9.59,-3.73,-10.84,8.67,-1.8,-1.45,31.73,43.5,-9.9,10.71
2017-08-23,10.97,3.27,16.3,-1.62,-3.12,18.9,-6.49,-8.49,2.68,-1.57,19.55,-0.97,15.33,-0.97,16.77,-15.22,25.45,-4.97,2.66,18.28,-0.21,12.62,-3.66,-1.31,24.24,37.56,18.03,-0.42,3.75,2.52,-4.12,-3.64,13.72,-3.98,-15.42,11.65,-14.87,1.62,-21.31,23.52,3.4,-10.43,15.78,15.72,-5.11,-6.53,-7.23,-10.07,-4.15,-10.67,12.01,-2.6,-2.09,32.3,43.18,-9.97,11.08
2017-08-24,11.42,3.08,13.98,-1.44,-3.46,20.34,-6.27,-9.79,2.56,-1.38,20.31,-0.95,15.94,-0.94,17.44,-15.57,27.05,-4.98,2.77,18.1,-0.17,12.82,-3.96,-1.04,25.68,39.21,18.7,-0.44,3.29,2.51,-4.1,-3.42,14.31,-3.9,-15.44,12.83,-14.37,1.57,-20.6,24.96,3.96,-10.78,16.84,16.78,-5.12,-6.6,-7.36,-10.16,-4.13,-13.81,9.52,-2.47,-2.07,34.07,43.82,-10.13,10.59
2017-08-28,10.67,2.89,14.8,-1.15,-3.25,20.45,-6.21,-11.01,2.75,-0.91,20.03,-0.68,15.68,-0.68,17.18,-15.82,27.02,-5.0,2.69,18.66,-0.17,12.4,-4.01,-1.47,25.04,39.59,18.16,0.35,2.25,3.08,-4.16,-3.15,14.61,-3.93,-14.54,12.33,-10.77,1.23,-20.37,25.53,3.84,-10.69,16.97,16.28,-5.19,-6.65,-7.34,-9.96,-4.19,-12.87,9.44,-2.62,-1.97,35.57,44.2,-10.07,10.72
2017-08-29,10.35,2.61,14.44,-1.52,-2.95,22.26,-6.62,-12.42,3.15,-0.5,20.29,-0.35,15.84,-0.32,17.29,-15.87,27.86,-5.62,2.99,18.14,-0.56,11.86,-4.5,-1.52,24.0,37.33,18.11,0.8,2.05,3.48,-4.84,-2.55,13.72,-4.15,-15.39,11.65,-11.1,0.82,-19.74,24.85,3.7,-10.77,16.43,15.6,-5.86,-7.26,-7.86,-10.3,-4.87,-13.08,9.33,-2.76,-2.3,34.97,42.96,-11.08,11.44
2017-08-30,9.68,2.97,13.82,-1.66,-2.74,22.84,-5.96,-13.54,3.64,0.41,19.32,0.19,15.43,0.21,16.98,-15.45,27.6,-5.58,3.06,17.83,-0.65,12.07,-4.75,-2.65,24.92,39.21,17.72,0.98,2.29,4.13,-4.71,-2.1,13.89,-3.98,-16.03,11.96,-12.29,1.13,-19.85,24.67,3.57,-9.98,17.06,16.05,-5.67,-6.96,-7.47,-9.9,-4.74,-13.85,6.33,-0.78,-0.78,36.5,44.77,-8.84,11.82
2017-08-31,9.47,2.84,12.4,-2.07,-3.15,22.91,-5.37,-13.99,3.55,0.07,19.34,-0.08,15.41,-0.07,16.98,-14.94,28.59,-5.13,2.77,18.35,-0.2,12.98,-4.74,-1.51,26.48,38.65,17.82,0.68,2.07,3.87,-4.26,-2.15,14.19,-3.79,-16.03,12.77,-11.5,1.53,-19.55,25.53,4.26,-9.66,18.01,16.53,-5.24,-6.57,-7.09,-9.47,-4.28,-13.65,5.97,-0.1,-0.36,36.41,43.86,-8.8,12.12
2017-09-04,10.47,3.18,16.52,-1.12,-2.81,22.19,-5.5,-10.51,3.4,0.12,19.73,-0.02,15.83,-0.03,17.43,-15.07,28.62,-5.31,2.78,18.64,-0.31,13.47,-4.67,-2.61,27.32,41.48,18.35,1.13,1.56,4.05,-4.44,-1.81,14.68,-3.75,-14.76,13.19,-8.96,1.44,-19.73,25.56,4.83,-9.83,18.91,16.74,-5.41,-6.69,-7.17,-9.45,-4.45,-12.5,8.25,0.57,0.41,36.79,44.32,-8.16,11.92
2017-09-05,11.47,3.72,16.6,-0.16,-3.21,22.6,-4.73,-11.0,3.47,-0.33,20.25,-0.18,16.36,-0.2,17.95,-14.67,28.89,-5.04,2.66,19.82,-0.03,13.77,-4.68,-1.97,27.42,42.82,18.62,0.89,1.5,3.75,-4.19,-2.3,15.1,-3.66,-14.22,13.57,-12.41,1.76,-18.78,26.01,5.45,-9.66,19.73,17.07,-5.21,-6.59,-7.24,-9.92,-4.2,-11.04,9.01,1.72,0.89,37.63,49.49,-7.35,12.7
2017-09-06,10.31,3.66,17.07,-0.4,-2.59,22.61,-4.8,-10.46,3.33,0.25,19.65,-0.16,15.11,-0.15,16.74,-14.46,27.3,-5.46,2.57,18.54,-0.77,11.68,-3.76,-2.83,26.28,39.48,17.46,0.76,2.21,4.27,-4.59,-2.33,13.85,-3.69,-12.53,12.63,-10.86,1.36,-19.48,24.71,4.3,-8.99,18.5,15.68,-5.51,-6.6,-7.0,-9.0,-4.6,-10.71,11.41,2.22,1.63,37.43,46.62,-7.62,12.53
2017-09-07,10.77,3.74,18.74,0.84,-2.73,22.44,-4.8,-9.56,3.37,-0.06,21.47,-0.13,16.46,-0.09,18.03,-14.34,27.35,-5.43,2.53,18.89,-0.61,12.19,-4.11,-2.21,26.47,40.69,18.46,0.47,1.74,3.97,-4.56,-2.44,13.77,-3.47,-12.23,12.81,-9.17,1.4,-19.04,24.99,4.68,-8.99,18.56,15.89,-5.5,-6.74,-7.25,-9.5,-4.57,-9.47,12.52,2.18,1.25,38.48,44.77,-7.8,13.51
2017-09-11,10.66,3.57,18.72,0.99,-2.84,20.86,-4.72,-11.71,3.4,0.58,21.88,-0.01,16.71,0.05,18.08,-14.66,26.48,-6.02,2.91,18.19,-1.23,11.21,-4.16,-2.3,26.02,38.95,18.82,0.6,1.46,4.08,-5.31,-2.44,13.61,-3.45,-13.23,12.14,-11.09,0.85,-19.18,23.94,4.79,-8.99,17.62,15.13,-6.18,-7.24,-7.56,-9.34,-5.32,-12.22,11.74,2.77,1.65,37.46,45.68,-7.24,12.68
2017-09-12,10.27,3.66,17.36,0.64,-2.14,20.74,-4.95,-11.25,3.56,0.6,21.78,0.11,16.58,0.16,17.99,-13.92,26.73,-6.0,2.74,17.95,-1.14,10.65,-3.58,-2.5,25.16,36.47,18.67,0.54,1.84,4.32,-5.29,-2.57,13.06,-3.59,-13.92,11.99,-11.55,0.7,-19.39,24.21,5.03,-8.45,17.96,15.19,-6.17,-7.27,-7.64,-9.51,-5.3,-11.91,8.55,1.97,1.49,33.97,43.48,-8.18,11.64
2017-09-13,12.44,4.07,19.15,1.26,-3.01,21.97,-4.64,-11.77,3.85,0.1,23.86,0.37,18.78,0.42,20.2,-12.41,28.64,-5.14,2.8,20.63,-0.45,14.54,-4.87,-1.76,27.41,41.05,20.6,0.13,3.08,4.26,-4.45,-2.24,13.71,-3.18,-14.24,14.23,-10.29,1.57,-19.17,25.4,7.1,-8.18,20.31,17.48,-5.46,-6.88,-7.52,-10.15,-4.46,-9.92,11.11,2.45,1.18,34.86,46.49,-9.2,11.91
2017-09-14,12.16,4.22,21.27,1.93,-2.84,22.18,-4.24,-10.87,3.76,-0.13,24.02,0.26,18.99,0.31,20.2,-12.38,28.52,-4.59,2.42,20.96,-0.09,14.99,-4.59,-1.3,28.03,43.6,20.8,0.15,2.99,3.56,-3.88,-2.43,13.86,-2.82,-12.5,14.8,-7.77,2.1,-19.33,24.91,6.98,-8.22,21.08,18.12,-4.92,-6.41,-7.07,-9.79,-3.89,-8.84,13.73,2.26,1.12,33.57,45.35,-9.45,11.52
2017-09-18,12.24,4.33,21.37,1.89,-2.87,21.24,-4.29,-10.38,4.05,-0.07,24.12,0.41,19.25,0.46,20.63,-11.11,28.29,-4.72,2.37,20.97,-0.29,14.81,-4.5,-0.96,27.25,43.67,21.06,0.06,2.61,3.85,-4.01,-2.01,13.44,-2.66,-11.12,14.64,-8.22,2.17,-18.76,25.09,7.11,-7.87,20.99,18.28,-5.08,-6.59,-7.21,-9.7,-4.02,-8.94,14.36,2.25,1.43,32.8,43.94,-9.25,11.48
2017-09-19,11.68,4.39,21.88,1.67,-2.41,21.47,-4.32,-10.35,4.24,0.06,24.34,0.69,19.33,0.77,20.74,-9.61,28.51,-4.73,2.44,21.22,-0.14,15.46,-4.97,-0.86,27.76,42.56,20.95,0.47,3.67,4.16,-3.95,-1.66,13.52,-2.51,-11.82,14.94,-6.37,2.12,-18.8,25.66,7.32,-6.91,21.55,18.61,-5.07,-6.65,-7.3,-9.81,-3.96,-7.85,14.7,1.17,0.82,32.49,43.73,-10.76,11.18
2017-09-20,11.91,4.35,21.35,0.8,-2.82,21.18,-4.96,-11.94,4.52,0.08,24.8,1.0,19.82,1.06,21.26,-10.27,29.28,-4.65,3.14,21.79,-0.54,16.83,-5.75,-1.75,27.59,45.43,21.49,1.0,3.88,4.34,-4.05,-1.6,13.82,-2.69,-12.11,14.97,-11.34,2.12,-20.34,25.41,7.49,-7.83,21.92,18.94,-5.22,-6.88,-7.67,-10.57,-4.06,-8.59,14.56,-0.47,0.01,33.24,42.13,-12.54,9.95
2017-09-21,12.54,5.3,23.31,1.22,-2.92,22.06,-4.32,-10.55,4.32,-0.18,25.27,0.81,20.23,0.87,21.87,-9.74,30.21,-3.93,2.74,22.1,-0.26,18.08,-5.62,-0.93,27.98,44.87,21.81,0.85,5.07,4.24,-3.38,-1.69,13.94,-2.19,-11.02,15.69,-8.88,2.72,-20.13,25.21,8.26,-7.46,23.03,19.81,-4.63,-6.4,-7.22,-10.03,-3.39,-6.1,16.15,-0.63,-0.08,33.27,43.33,-12.7,10.59
2017-09-25,10.79,4.18,24.01,1.3,-2.9,22.48,-3.94,-10.54,4.95,0.35,25.46,1.33,20.6,1.38,22.38,-8.99,30.09,-3.88,2.83,22.06,-0.89,18.07,-5.77,-1.43,27.53,41.26,21.82,1.72,4.49,4.78,-3.28,-1.07,14.36,-2.15,-10.94,15.63,-8.48,2.79,-20.0,26.13,8.47,-6.85,22.98,19.72,-4.54,-6.35,-7.2,-9.89,-3.29,-5.76,16.34,-1.75,-0.74,32.7,43.2,-13.24,11.03
2017-09-26,11.3,4.37,24.16,1.03,-2.96,22.2,-4.29,-9.69,4.92,0.3,25.49,1.21,20.53,1.26,22.52,-9.79,28.98,-4.12,2.76,20.49,-0.94,17.6,-5.51,-0.85,27.2,40.81,21.66,1.55,4.71,4.89,-3.46,-1.35,14.6,-2.06,-9.55,15.42,-9.34,2.69,-20.02,24.34,8.43,-7.53,23.25,19.42,-4.7,-6.42,-7.21,-9.8,-3.47,-6.48,16.02,-1.75,-0.41,33.08,43.95,-14.0,11.11
2017-09-27,11.39,4.61,28.35,2.16,-1.69,23.39,-3.85,-8.83,4.85,0.48,25.26,1.08,20.22,1.13,22.23,-8.9,28.95,-2.96,2.2,20.37,-0.58,18.99,-4.54,-0.84,27.6,41.86,21.57,1.6,4.11,4.28,-2.27,-1.91,15.04,-1.51,-10.59,16.4,-12.95,3.51,-20.1,24.33,8.99,-6.48,24.94,20.34,-3.53,-5.22,-5.96,-8.46,-2.28,-4.13,20.23,-1.65,0.44,33.06,44.52,-13.81,11.31
2017-09-28,11.27,4.61,27.59,1.58,-1.53,23.43,-3.52,-7.8,4.96,0.03,25.99,1.14,21.04,1.22,22.72,-8.92,29.45,-2.43,2.24,19.45,-0.42,20.28,-4.56,-1.74,28.92,44.4,22.34,1.33,4.55,3.51,-1.77,-1.78,16.19,-1.4,-9.84,17.27,-13.28,3.72,-20.61,25.22,9.47,-6.87,27.41,21.05,-3.06,-4.9,-5.85,-9.07,-1.78,-1.95,20.65,-1.45,0.14,33.92,46.45,-13.62,10.23
2017-10-03,10.94,4.33,27.06,1.57,-1.73,23.0,-4.13,-8.43,4.94,-0.03,26.23,1.1,21.12,1.18,22.69,-8.92,28.71,-2.86,2.35,19.61,-0.47,19.46,-4.53,-1.87,28.57,42.81,22.68,1.11,4.65,3.71,-2.17,-1.71,15.43,-1.65,-10.71,17.03,-12.65,3.09,-20.47,24.39,9.52,-6.71,27.37,20.79,-3.41,-5.21,-6.16,-9.59,-2.17,-3.46,19.46,-1.15,0.06,35.28,46.38,-13.67,10.38
2017-10-05,11.05,4.03,26.12,1.22,-1.51,23.59,-4.03,-7.35,5.36,0.24,27.43,1.35,22.16,1.41,23.54,-9.23,29.38,-2.86,2.36,20.03,-0.36,19.72,-4.68,-2.39,29.24,42.81,23.56,0.8,4.34,3.94,-2.17,-2.13,15.43,-1.63,-9.98,17.42,-11.47,3.29,-20.62,25.07,9.85,-7.14,27.44,20.9,-3.49,-5.41,-6.4,-9.66,-2.17,-4.76,19.54,-2.51,-0.47,34.28,46.81,-14.96,10.09
2017-10-06,10.96,4.67,24.63,1.43,-1.98,26.98,-3.78,-9.28,5.65,0.12,27.99,1.12,21.81,1.2,23.83,-10.12,32.42,-2.54,2.06,21.19,0.26,21.42,-4.66,-2.22,29.91,40.63,24.07,1.1,3.93,4.12,-1.92,-1.29,15.45,-1.64,-10.68,18.4,-10.36,3.45,-20.61,26.15,10.19,-8.06,28.79,22.3,-3.24,-5.09,-6.05,-9.41,-1.92,-5.8,16.57,-2.68,-0.69,34.84,45.94,-14.49,10.2
2017-10-09,10.95,3.83,24.49,1.3,-1.95,27.12,-3.52,-8.3,5.56,0.05,28.27,1.2,22.42,1.28,24.17,-11.12,32.82,-2.2,2.09,22.07,0.0,21.71,-4.24,-3.31,31.26,38.53,24.0,1.07,3.1,3.88,-1.6,-1.18,17.25,-1.55,-8.76,19.08,-11.54,3.51,-21.45,27.25,9.98,-9.01,29.18,23.0,-2.96,-4.93,-5.94,-9.47,-1.6,-5.05,15.59,-0.87,-0.19,37.51,45.89,-13.98,9.45
2017-10-10,10.95,3.83,24.49,1.3,-1.95,27.12,-3.52,-8.3,5.56,0.05,28.27,1.2,22.42,1.28,24.17,-11.12,32.82,-2.2,2.09,22.07,-0.0,21.71,-4.24,-3.31,31.26,38.46,24.0,1.07,3.1,3.88,-1.6,-1.18,17.25,-1.55,-8.76,19.08,-11.53,3.51,-21.45,27.25,9.98,-9.01,29.18,23.0,-2.96,-4.93,-5.94,-9.47,-1.6,-5.05,15.59,-0.87,-0.19,37.51,45.89,-13.98,9.45
2017-10-11,11.07,3.3,25.67,0.87,-2.27,25.31,-2.83,-8.92,5.69,0.17,28.27,1.26,22.57,1.35,24.31,-10.7,32.77,-2.77,2.54,22.38,-0.27,21.91,-4.65,-5.47,30.66,38.79,24.41,0.92,2.3,4.31,-2.19,-1.25,17.76,-1.53,-9.98,18.66,-10.73,3.5,-24.62,27.12,10.72,-8.56,28.52,22.85,-3.57,-5.54,-6.54,-10.07,-2.19,-7.12,18.62,0.24,0.06,38.1,46.65,-12.88,9.01
